date,cash
2016-11-10 05:00:00+00:00,719.3054878272949
2016-11-11 05:00:00+00:00,432.16792056903677
2016-11-14 05:00:00+00:00,432.16792056903677
2016-11-15 05:00:00+00:00,432.16792056903677
2016-11-16 05:00:00+00:00,432.16792056903677
2016-11-17 05:00:00+00:00,795.6022072402816
2016-11-18 05:00:00+00:00,795.6022072402816
2016-11-21 05:00:00+00:00,795.6022072402816
2016-11-22 05:00:00+00:00,795.6022072402816
2016-11-23 05:00:00+00:00,795.6022072402816
2016-11-25 05:00:00+00:00,795.6022072402816
2016-11-28 05:00:00+00:00,795.6022072402816
2016-11-29 05:00:00+00:00,877.8343976301358
2016-11-30 05:00:00+00:00,139.1693050949326
2016-12-01 05:00:00+00:00,139.1693050949326
2016-12-02 05:00:00+00:00,139.1693050949326
2016-12-05 05:00:00+00:00,139.1693050949326
2016-12-06 05:00:00+00:00,139.1693050949326
2016-12-07 05:00:00+00:00,139.1693050949326
2016-12-08 05:00:00+00:00,139.1693050949326
2016-12-09 05:00:00+00:00,139.1693050949326
2016-12-12 05:00:00+00:00,139.1693050949326
2016-12-13 05:00:00+00:00,139.1693050949326
2016-12-14 05:00:00+00:00,139.1693050949326
2016-12-15 05:00:00+00:00,139.1693050949326
2016-12-16 05:00:00+00:00,139.1693050949326
2016-12-19 05:00:00+00:00,139.1693050949326
2016-12-20 05:00:00+00:00,139.1693050949326
2016-12-21 05:00:00+00:00,384.6278023067201
2016-12-22 05:00:00+00:00,384.6278023067201
2016-12-23 05:00:00+00:00,384.6278023067201
2016-12-27 05:00:00+00:00,384.6278023067201
2016-12-28 05:00:00+00:00,384.6278023067201
2016-12-29 05:00:00+00:00,384.6278023067201
2016-12-30 05:00:00+00:00,1362.9381018523086
2017-01-03 05:00:00+00:00,57.08546193869998
2017-01-04 05:00:00+00:00,5197.980906024495
2017-01-05 05:00:00+00:00,462.591106105127
2017-01-06 05:00:00+00:00,819.646885868512
2017-01-09 05:00:00+00:00,1085.8680813833384
2017-01-10 05:00:00+00:00,121.18499961683688
2017-01-11 05:00:00+00:00,819.8533427015309
2017-01-12 05:00:00+00:00,214.41371804980542
2017-01-13 05:00:00+00:00,214.41371804980542
2017-01-17 05:00:00+00:00,214.41371804980542
2017-01-18 05:00:00+00:00,214.41371804980542
2017-01-19 05:00:00+00:00,214.41371804980542
2017-01-20 05:00:00+00:00,214.41371804980542
2017-01-23 05:00:00+00:00,214.41371804980542
2017-01-24 05:00:00+00:00,214.41371804980542
2017-01-25 05:00:00+00:00,56.01538613790785
2017-01-26 05:00:00+00:00,1082.3426538143472
2017-01-27 05:00:00+00:00,1082.3426538143472
2017-01-30 05:00:00+00:00,77.97349257532551
2017-01-31 05:00:00+00:00,77.97349257532551
2017-02-01 05:00:00+00:00,77.97349257532551
2017-02-02 05:00:00+00:00,77.97349257532551
2017-02-03 05:00:00+00:00,77.97349257532551
2017-02-06 05:00:00+00:00,77.97349257532551
2017-02-07 05:00:00+00:00,77.97349257532551
2017-02-08 05:00:00+00:00,77.97349257532551
2017-02-09 05:00:00+00:00,77.97349257532551
2017-02-10 05:00:00+00:00,77.97349257532551
2017-02-13 05:00:00+00:00,223.72201384664345
2017-02-14 05:00:00+00:00,223.72201384664345
2017-02-15 05:00:00+00:00,223.72201384664345
2017-02-16 05:00:00+00:00,223.72201384664345
2017-02-17 05:00:00+00:00,223.72201384664345
2017-02-21 05:00:00+00:00,223.72201384664345
2017-02-22 05:00:00+00:00,223.72201384664345
2017-02-23 05:00:00+00:00,223.72201384664345
2017-02-24 05:00:00+00:00,223.72201384664345
2017-02-27 05:00:00+00:00,223.72201384664345
2017-02-28 05:00:00+00:00,223.72201384664345
2017-03-01 05:00:00+00:00,223.72201384664345
2017-03-02 05:00:00+00:00,223.72201384664345
2017-03-03 05:00:00+00:00,223.72201384664345
2017-03-06 05:00:00+00:00,223.72201384664345
2017-03-07 05:00:00+00:00,223.72201384664345
2017-03-08 05:00:00+00:00,223.72201384664345
2017-03-09 05:00:00+00:00,223.72201384664345
2017-03-10 05:00:00+00:00,223.72201384664345
2017-03-13 04:00:00+00:00,223.72201384664345
2017-03-14 04:00:00+00:00,223.72201384664345
2017-03-15 04:00:00+00:00,223.72201384664345
2017-03-16 04:00:00+00:00,223.72201384664345
2017-03-17 04:00:00+00:00,223.72201384664345
2017-03-20 04:00:00+00:00,223.72201384664345
2017-03-21 04:00:00+00:00,223.72201384664345
2017-03-22 04:00:00+00:00,223.72201384664345
2017-03-23 04:00:00+00:00,223.72201384664345
2017-03-24 04:00:00+00:00,223.72201384664345
2017-03-27 04:00:00+00:00,223.72201384664345
2017-03-28 04:00:00+00:00,223.72201384664345
2017-03-29 04:00:00+00:00,54.6073835597108
2017-03-30 04:00:00+00:00,54.6073835597108
2017-03-31 04:00:00+00:00,54.6073835597108
2017-04-03 04:00:00+00:00,54.6073835597108
2017-04-04 04:00:00+00:00,54.6073835597108
2017-04-05 04:00:00+00:00,54.6073835597108
2017-04-06 04:00:00+00:00,54.6073835597108
2017-04-07 04:00:00+00:00,2396.300355298317
2017-04-10 04:00:00+00:00,267.2480722231212
2017-04-11 04:00:00+00:00,267.2480722231212
2017-04-12 04:00:00+00:00,267.2480722231212
2017-04-13 04:00:00+00:00,197.6080327153353
2017-04-17 04:00:00+00:00,9.010496161381639
2017-04-18 04:00:00+00:00,9.010496161381639
2017-04-19 04:00:00+00:00,9.010496161381639
2017-04-20 04:00:00+00:00,9.010496161381639
2017-04-21 04:00:00+00:00,9.010496161381639
2017-04-24 04:00:00+00:00,1190.6307940972451
2017-04-25 04:00:00+00:00,52.10252757340737
2017-04-26 04:00:00+00:00,52.10252757340737
2017-04-27 04:00:00+00:00,365.0685782187472
2017-04-28 04:00:00+00:00,365.0685782187472
2017-05-01 04:00:00+00:00,365.0685782187472
2017-05-02 04:00:00+00:00,72.30552313065522
2017-05-03 04:00:00+00:00,72.30552313065522
2017-05-04 04:00:00+00:00,244.37968471133905
2017-05-05 04:00:00+00:00,244.37968471133905
2017-05-08 04:00:00+00:00,244.37968471133905
2017-05-09 04:00:00+00:00,244.37968471133905
2017-05-10 04:00:00+00:00,274.23117850836974
2017-05-11 04:00:00+00:00,274.23117850836974
2017-05-12 04:00:00+00:00,274.23117850836974
2017-05-15 04:00:00+00:00,274.23117850836974
2017-05-16 04:00:00+00:00,62.31836839320846
2017-05-17 04:00:00+00:00,120.2414047175132
2017-05-18 04:00:00+00:00,80.42105322293014
2017-05-19 04:00:00+00:00,80.42105322293014
2017-05-22 04:00:00+00:00,80.42105322293014
2017-05-23 04:00:00+00:00,80.42105322293014
2017-05-24 04:00:00+00:00,80.42105322293014
2017-05-25 04:00:00+00:00,31.74850411512412
2017-05-26 04:00:00+00:00,31.74850411512412
2017-05-30 04:00:00+00:00,3126.6659660590294
