config_id,config_name,initial_equity,risk_per_unit_pct,max_positions,enable_longs,enable_shorts,enable_system1,enable_system2,balance_long_short_units,seed,final_equity,total_pnl,total_return_pct,num_trades,max_drawdown_pct,win_rate,system1_long_pnl,system1_long_count,system1_long_win_rate,system1_short_pnl,system1_short_count,system1_short_win_rate,system2_long_pnl,system2_long_count,system2_long_win_rate,system2_short_pnl,system2_short_count,system2_short_win_rate
7d80024306eca1c9a1fe3c6d6120c3a0,long_short_system1_seed46_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,46.0,204102.47939599951,194102.47939599951,1941.0247939599951,1723.0,14.598098106590824,28.1485780615206,99506.9097011213,635.0,34.330708661417326,65015.35259815731,1088.0,24.540441176470587,0.0,0.0,0.0,0.0,0.0,0.0
535d9c90e13fcf9f58851999772fccef,long_short_system1_seed48_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,48.0,244478.78919358767,234478.78919358767,2344.787891935877,1700.0,16.744860674255673,28.52941176470588,124809.52567593382,624.0,35.73717948717949,70968.46791825003,1076.0,24.349442379182157,0.0,0.0,0.0,0.0,0.0,0.0
d3cb1b86213ffcb60c5cf9448105a4e5,long_short_system1_seed50_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,50.0,202783.90519959852,192783.90519959852,1927.8390519959853,1635.0,20.958696799494604,28.256880733944957,119534.150695573,635.0,30.866141732283463,49076.97250656522,1000.0,26.6,0.0,0.0,0.0,0.0,0.0,0.0
1f7bc283f63bc13d38799a1ff6444c89,long_short_system1_seed52_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,52.0,289568.6021515565,279568.6021515565,2795.6860215155652,1685.0,15.2297065600193,29.495548961424333,167808.9919701037,624.0,37.019230769230774,94671.62486126882,1061.0,25.070688030160227,0.0,0.0,0.0,0.0,0.0,0.0
52a40a5bab2488cab67d8cdf056f7fac,long_short_system1_seed51_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,51.0,262874.3927314941,252874.3927314941,2528.743927314941,1679.0,15.85143600196498,30.077427039904705,126504.5338079791,613.0,36.215334420880914,65455.10537277602,1066.0,26.547842401500937,0.0,0.0,0.0,0.0,0.0,0.0
b99cc0be5a4e26854c83637ac36aad40,long_short_system1_seed53_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,53.0,285776.3679317473,275776.3679317473,2757.763679317473,1747.0,14.625774657347057,29.192902117916432,129532.49836433934,620.0,35.16129032258065,110096.58957885316,1127.0,25.9094942324756,0.0,0.0,0.0,0.0,0.0,0.0
2f2bed3ddde790a76ba7e94f8b098616,long_short_system1_seed56_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,56.0,218844.26062442616,208844.26062442616,2088.4426062442612,1719.0,19.10287721918941,28.504944735311227,83659.52633102318,647.0,32.766615146831526,116328.19372648152,1072.0,25.932835820895523,0.0,0.0,0.0,0.0,0.0,0.0
05e3d4d3659e095f88c570e79ffe93a3,long_short_system1_seed55_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,55.0,544051.5502810242,534051.5502810242,5340.515502810242,1655.0,15.116085705762808,30.93655589123867,276718.09006721247,589.0,39.55857385398981,144520.13769520313,1066.0,26.172607879924954,0.0,0.0,0.0,0.0,0.0,0.0
eca784fb7d8950eb568d4e4aac4b767d,long_short_system1_seed54_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,54.0,126366.41140988962,116366.41140988962,1163.664114098896,1748.0,18.40941408977979,27.23112128146453,61052.84552989473,669.0,32.436472346786246,40939.289808943344,1079.0,24.003707136237256,0.0,0.0,0.0,0.0,0.0,0.0
71e3eb67cf28cb70327569dfd0f8a9ca,long_short_system1_seed57_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,57.0,300882.8471263302,290882.8471263302,2908.8284712633017,1654.0,21.473583148528956,28.597339782345827,106313.33392315455,586.0,34.641638225255974,116554.90899029994,1068.0,25.280898876404496,0.0,0.0,0.0,0.0,0.0,0.0
653353caaa34dcb12df1fd330a633f5f,long_short_system1_seed59_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,59.0,219709.88862885736,209709.88862885736,2097.098886288574,1716.0,16.85892108385731,28.088578088578085,122949.3570576086,647.0,33.07573415765069,62843.66325197526,1069.0,25.07015902712816,0.0,0.0,0.0,0.0,0.0,0.0
1238645746070b8fd05506375e373dcf,long_short_system1_seed58_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,58.0,187052.8794168618,177052.8794168618,1770.528794168618,1790.0,22.663081918628897,26.59217877094972,119260.95535852418,647.0,32.30293663060278,41556.6160681586,1143.0,23.35958005249344,0.0,0.0,0.0,0.0,0.0,0.0
1e13f58c77384fd49f4aabd291b50970,long_short_system1_seed60_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,60.0,168416.82316182298,158416.82316182298,1584.1682316182296,1703.0,17.894994333411066,27.011156782149147,66153.6438056876,643.0,31.104199066874028,69006.9238808621,1060.0,24.528301886792452,0.0,0.0,0.0,0.0,0.0,0.0
7d8b0868a551ad01df430e3edde78974,long_short_system1_seed62_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,62.0,235835.7378594791,225835.7378594791,2258.357378594791,1706.0,15.190056800746406,29.073856975381005,107924.69290854172,633.0,35.70300157977883,79728.37066996028,1073.0,25.16309412861137,0.0,0.0,0.0,0.0,0.0,0.0
75710af839a5735b8b6fda150a67d3f1,long_short_system1_seed61_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,61.0,196717.44001517503,186717.44001517503,1867.1744001517504,1647.0,16.113096676281955,30.35822707953855,88746.29292927987,604.0,37.58278145695364,69984.76507828849,1043.0,26.174496644295303,0.0,0.0,0.0,0.0,0.0,0.0
3b63789cf980f053fb60c6522cd68475,long_short_system1_seed64_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,64.0,371924.92224391457,361924.92224391457,3619.249222439146,1615.0,16.675078801116218,29.411764705882355,151052.21292327312,569.0,34.62214411247803,144582.52813485335,1046.0,26.57743785850861,0.0,0.0,0.0,0.0,0.0,0.0
764969ccc9948dd2514d4bd0f3a7cb37,long_short_system1_seed63_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,63.0,265017.0441237077,255017.0441237077,2550.1704412370773,1675.0,17.15964438227832,28.59701492537313,114495.75157408958,626.0,31.150159744408946,110317.04064422096,1049.0,27.07340324118207,0.0,0.0,0.0,0.0,0.0,0.0
23b3e17cff7dffe645cf9be6d30ba203,long_short_system1_seed66_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,66.0,415309.7320769157,405309.7320769157,4053.097320769157,1686.0,14.304291974605382,29.062870699881376,175756.97142194927,611.0,34.53355155482815,170352.03519004578,1075.0,25.953488372093027,0.0,0.0,0.0,0.0,0.0,0.0
efbbb96b36de5108dd4fa3571246b1ee,long_short_system1_seed65_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,65.0,213889.24040251097,203889.24040251097,2038.8924040251095,1689.0,20.64707642034494,30.076968620485495,128129.97816019595,613.0,38.825448613376835,59233.31996631579,1076.0,25.092936802973973,0.0,0.0,0.0,0.0,0.0,0.0
778ed34bf784d41a876dae3c6abfa195,long_short_system1_seed67_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,67.0,272934.55483100907,262934.55483100907,2629.34554831009,1645.0,23.661396698607895,29.848024316109424,119433.45651655352,612.0,34.47712418300654,89870.21039765941,1033.0,27.105517909002906,0.0,0.0,0.0,0.0,0.0,0.0
6416e64091e7ecffbffde0fcdbb28a4f,long_short_system1_seed68_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,68.0,172380.88928949647,162380.88928949647,1623.8088928949646,1746.0,15.484420745690194,28.121420389461623,71346.33175408293,626.0,34.504792332268366,68869.03575422122,1120.0,24.553571428571427,0.0,0.0,0.0,0.0,0.0,0.0
4f7b79cf6ae6928a890b0d0191050dba,long_short_system1_seed69_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,69.0,286842.8777796071,276842.8777796071,2768.428777796071,1671.0,15.84923398641022,29.56313584679832,132574.90166793353,629.0,33.068362480127185,109193.49094463176,1042.0,27.447216890595012,0.0,0.0,0.0,0.0,0.0,0.0
4c3f4b8365d2ed09a6f64673f02a5e53,long_short_system1_seed70_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,70.0,192982.90099073944,182982.90099073944,1829.8290099073945,1740.0,18.234844826645023,27.64367816091954,79333.8436902478,652.0,32.668711656441715,81296.82020305334,1088.0,24.63235294117647,0.0,0.0,0.0,0.0,0.0,0.0
18a7979fce8890d55f1ee8cbc5f7e892,long_short_system1_seed71_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,71.0,169123.24292594034,159123.24292594034,1591.2324292594035,1775.0,17.18168225771283,27.492957746478876,96432.15990647872,646.0,32.81733746130031,49140.46856279579,1129.0,24.446412754650133,0.0,0.0,0.0,0.0,0.0,0.0
56dfa55c91b3d914c25a7ddf97953ad8,long_short_system1_seed72_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,72.0,215180.73967183303,205180.73967183303,2051.8073967183304,1763.0,15.11220536695292,28.587634713556437,112753.4366572594,602.0,37.2093023255814,73364.80582486858,1161.0,24.117140396210164,0.0,0.0,0.0,0.0,0.0,0.0
55c06968a5672ca95ab0c2f05ae79a40,long_short_system1_seed73_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,73.0,310829.0947502905,300829.0947502905,3008.290947502905,1661.0,16.146984751434662,28.958458759783262,108991.76101815912,605.0,33.22314049586777,123775.69888981724,1056.0,26.515151515151516,0.0,0.0,0.0,0.0,0.0,0.0
a366b05b512a55bfb2b7ce9ee438658c,long_short_system1_seed74_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,74.0,279111.4012605479,269111.4012605479,2691.1140126054793,1719.0,14.294696676753984,28.039557882489817,99865.65971554494,617.0,33.06320907617504,135605.5126162394,1102.0,25.226860254083483,0.0,0.0,0.0,0.0,0.0,0.0
aacec15d1fd18bda5f8f80e3f283b827,long_short_system1_seed75_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,75.0,191298.87418305053,181298.87418305053,1812.9887418305052,1720.0,22.299325692099924,28.837209302325583,97975.47663632804,654.0,34.09785932721712,54635.70227468837,1066.0,25.609756097560975,0.0,0.0,0.0,0.0,0.0,0.0
12d1470270c8997041ad808177ba0bfc,long_short_system1_seed77_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,77.0,189024.97851302475,179024.97851302475,1790.2497851302471,1735.0,17.622024357584856,28.876080691642652,85285.40400942731,639.0,33.17683881064163,75266.4132056727,1096.0,26.368613138686133,0.0,0.0,0.0,0.0,0.0,0.0
eb1ce05fe0cdf2935c62f7b26dec14c4,long_short_system1_seed76_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,76.0,157673.93567279176,147673.93567279176,1476.7393567279178,1722.0,15.568283830486717,26.713124274099886,71626.54467150658,668.0,28.74251497005988,62703.70511497552,1054.0,25.426944971537,0.0,0.0,0.0,0.0,0.0,0.0
5b358e0c75a6a925cdc99817c144a82a,long_short_system1_seed78_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,78.0,340593.1078064574,330593.1078064574,3305.9310780645737,1580.0,15.591617335309865,30.759493670886073,145534.6005676118,582.0,35.9106529209622,139759.12061391032,998.0,27.75551102204409,0.0,0.0,0.0,0.0,0.0,0.0
8d86bdb7ac2f360e258822fe8f1c0848,long_short_system1_seed79_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,79.0,215358.36001980907,205358.36001980907,2053.5836001980906,1743.0,20.82354164255429,27.710843373493976,112149.72079360083,619.0,35.37964458804523,56393.136552273696,1124.0,23.487544483985765,0.0,0.0,0.0,0.0,0.0,0.0
8d181ba9bf5d75af59d82705e4b9ec0f,long_short_system1_seed80_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,80.0,433586.8868804177,423586.8868804177,4235.868868804177,1679.0,14.730214335259037,28.767123287671232,198148.0855309009,610.0,32.131147540983605,167877.84936046493,1069.0,26.84752104770814,0.0,0.0,0.0,0.0,0.0,0.0
125e7500ce94c68304658b30dd32721a,long_short_system1_seed81_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,81.0,507109.88064497674,497109.88064497674,4971.098806449768,1609.0,14.858699907082247,30.70229956494717,186226.85176993877,607.0,36.40856672158155,254063.76284850223,1002.0,27.24550898203593,0.0,0.0,0.0,0.0,0.0,0.0
1b5f7b4952f7023835ae1b2aebcbe708,long_short_system1_seed82_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,82.0,182021.76098902788,172021.76098902788,1720.217609890279,1743.0,16.058058975925913,28.16982214572576,84712.28069472898,631.0,34.0729001584786,59198.58033590695,1112.0,24.820143884892087,0.0,0.0,0.0,0.0,0.0,0.0
971b22b781ddaf08fc1cc1709f1dee78,long_short_system1_seed83_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,83.0,195461.7500418083,185461.7500418083,1854.6175004180827,1677.0,16.980991395415653,28.741800834824087,89508.44211422457,622.0,34.40514469453376,62926.344894980415,1055.0,25.402843601895736,0.0,0.0,0.0,0.0,0.0,0.0
b8038023d3210b4550cb50a94a28dea8,long_short_system1_seed84_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,84.0,256471.65853713773,246471.65853713773,2464.7165853713773,1713.0,16.86859218674671,28.312901342673673,137803.03053788506,619.0,35.54119547657512,64699.49749726127,1094.0,24.223034734917732,0.0,0.0,0.0,0.0,0.0,0.0
53f960c2ae2bf11a5ac5f4871b59b66e,long_short_system1_seed85_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,85.0,376055.9805901429,366055.9805901429,3660.559805901429,1657.0,17.857920715978736,28.66626433313217,199787.95317435017,605.0,34.710743801652896,116152.60024418744,1052.0,25.190114068441066,0.0,0.0,0.0,0.0,0.0,0.0
0da8d657b917dc0d8bace843e95666ea,long_short_system1_seed86_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,86.0,290432.00719853374,280432.00719853374,2804.3200719853376,1697.0,15.186309839944569,29.404832056570417,123284.7950694312,606.0,36.96369636963696,109440.60393985824,1091.0,25.20623281393217,0.0,0.0,0.0,0.0,0.0,0.0
37cfe7201ca275a5b4c0d5f17be2bfa0,long_short_system1_seed87_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,87.0,375651.0889564523,365651.0889564523,3656.510889564523,1619.0,17.90217706488324,30.38912909203212,194251.82536178856,603.0,35.98673300165838,124966.62138244529,1016.0,27.06692913385827,0.0,0.0,0.0,0.0,0.0,0.0
a32d8421e08a7b2b669ebd21f26bce49,long_short_system1_seed88_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,88.0,126488.46872346885,116488.46872346885,1164.8846872346885,1798.0,17.771300456934995,27.363737486095665,42016.07563008436,661.0,30.10590015128593,60941.2098300546,1137.0,25.769569041336855,0.0,0.0,0.0,0.0,0.0,0.0
5109eee5bf8bee7f4a8ee0bf03be21a2,long_short_system1_seed89_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,89.0,257002.2321925382,247002.2321925382,2470.022321925382,1703.0,13.392636161609088,29.359953024075164,131697.67844217515,637.0,36.10675039246467,102716.93210845775,1066.0,25.328330206378983,0.0,0.0,0.0,0.0,0.0,0.0
332fbac392f0ef56878109eb0e4114b9,long_short_system1_seed90_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,90.0,182455.217028078,172455.21702807798,1724.55217028078,1793.0,23.068354339688636,26.882320133853877,116790.06508836737,622.0,34.40514469453376,42651.06158672534,1171.0,22.886421861656704,0.0,0.0,0.0,0.0,0.0,0.0
cf04822626c3f04bb68bf0a6ff6e1a20,long_short_system1_seed91_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,91.0,260005.2277031309,250005.2277031309,2500.0522770313087,1697.0,19.32563956883112,29.75839717147908,114257.87133563212,624.0,35.256410256410255,93810.91691818411,1073.0,26.56104380242311,0.0,0.0,0.0,0.0,0.0,0.0
39a9a4a2295ba251bb51846ca1a78a75,long_short_system1_seed92_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,92.0,276318.05465587106,266318.05465587106,2663.180546558711,1734.0,18.98513373539695,27.912341407151096,113378.63428446936,629.0,34.02225755166931,93555.4283077013,1105.0,24.43438914027149,0.0,0.0,0.0,0.0,0.0,0.0
2787fa41a001e78d112d9ea799ea22c9,long_short_system1_seed93_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,93.0,342038.6672731457,332038.6672731457,3320.386672731457,1618.0,17.8631670101291,29.666254635352285,133219.30321968292,590.0,36.77966101694915,146103.10878831454,1028.0,25.583657587548636,0.0,0.0,0.0,0.0,0.0,0.0
6704a8bdb807c07bdfa255ec7e213842,long_short_system1_seed95_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,95.0,303580.3693470331,293580.3693470331,2935.803693470331,1663.0,17.716678508681053,30.607336139506913,122310.784823354,645.0,33.64341085271318,137845.01225483452,1018.0,28.68369351669941,0.0,0.0,0.0,0.0,0.0,0.0
f7469bc4a60ca61e3210c417e26b33d3,long_short_system1_seed94_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,94.0,426211.44582367473,416211.44582367473,4162.114458236747,1655.0,17.347077002589035,31.3595166163142,183509.99743672737,621.0,39.130434782608695,167201.35083539688,1034.0,26.692456479690524,0.0,0.0,0.0,0.0,0.0,0.0
f99b8aeba820ad4753579d67f5644319,long_short_system1_seed96_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,96.0,299185.58691698057,289185.58691698057,2891.855869169806,1761.0,12.932987336727647,28.16581487791028,176777.0799221843,680.0,31.91176470588235,95254.37569376924,1081.0,25.809435707678073,0.0,0.0,0.0,0.0,0.0,0.0
33f5889a29bc64cf68196de32d3d59a7,long_short_system1_seed97_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,97.0,320977.80578580184,310977.80578580184,3109.7780578580187,1663.0,16.675264935826405,29.645219482862295,187995.9879153463,651.0,34.86943164362519,76578.34255117894,1012.0,26.284584980237153,0.0,0.0,0.0,0.0,0.0,0.0
1de06b2df2006bd47d87cc50fb9d9259,long_short_system1_seed98_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,98.0,316563.9873573601,306563.9873573601,3065.6398735736007,1694.0,15.894820010710845,29.693034238488785,122292.54741888394,661.0,33.58547655068079,124906.4697381046,1033.0,27.202323330106488,0.0,0.0,0.0,0.0,0.0,0.0
a4e0f7dc7f7d8fc25f088bdd18e183c8,long_short_system1_seed99_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,99.0,339468.78710912407,329468.78710912407,3294.6878710912406,1702.0,27.545380989825084,28.613396004700352,159277.90217625763,626.0,34.98402555910543,123628.58945829712,1076.0,24.907063197026023,0.0,0.0,0.0,0.0,0.0,0.0
a95c02b09c7aaf08b77193a2ce305988,long_short_system1_seed100_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,100.0,473934.15395326185,463934.15395326185,4639.341539532618,1634.0,14.019119381479214,29.9265605875153,254116.49294261797,585.0,33.84615384615385,166734.96547769208,1049.0,27.740705433746427,0.0,0.0,0.0,0.0,0.0,0.0
f209a28290e45e12477f1f3fe706b411,long_short_system1_seed5_risk100bp,10000.0,0.01,100.0,True,True,True,False,False,5.0,9448949.699478876,9438949.699478876,94389.49699478876,401.0,43.88836001331219,31.92019950124688,2673304.8918979215,89.0,42.69662921348314,5476499.852003156,312.0,28.846153846153843,0.0,0.0,0.0,0.0,0.0,0.0
fc838f530adf08ea3060a8ea84d04aef,long_short_system1_seed8_risk100bp,10000.0,0.01,100.0,True,True,True,False,False,8.0,11991447.4308081,11981447.4308081,119814.474308081,396.0,57.98050561012019,34.090909090909086,947172.9633979716,92.0,43.47826086956522,4630471.038255122,304.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0
d4e980f73db63287ec27135043a1fb5b,long_short_system1_seed3_risk100bp,10000.0,0.01,100.0,True,True,True,False,False,3.0,613312.5724027895,603312.5724027895,6033.125724027896,388.0,55.06894720465424,33.50515463917525,181530.67288338303,90.0,41.11111111111111,311455.93311529263,298.0,31.20805369127517,0.0,0.0,0.0,0.0,0.0,0.0
e76bd9ff9eac2d8a48d078cc8fec00a6,long_short_system1_seed1_risk100bp,10000.0,0.01,100.0,True,True,True,False,False,1.0,1256205.870926008,1246205.870926008,12462.058709260082,398.0,78.41606840872882,30.65326633165829,592932.0781474537,91.0,39.56043956043956,459534.3197911446,307.0,28.01302931596091,0.0,0.0,0.0,0.0,0.0,0.0
9e92a1752c2fdf87a02714062ba552b1,long_short_system1_seed2_risk100bp,10000.0,0.01,100.0,True,True,True,False,False,2.0,35736806.15473752,35726806.15473752,357268.06154737517,362.0,41.00050699386416,37.84530386740331,10680095.722328791,75.0,52.0,9857095.247024355,287.0,34.146341463414636,0.0,0.0,0.0,0.0,0.0,0.0
9df91385d7f3ed41e0e8f959cb8638e6,long_short_system1_seed4_risk100bp,10000.0,0.01,100.0,True,True,True,False,False,4.0,10513013.187732052,10503013.187732052,105030.13187732051,402.0,39.00894933099724,33.08457711442786,1365710.5092888935,85.0,45.88235294117647,5206859.1493625445,317.0,29.652996845425868,0.0,0.0,0.0,0.0,0.0,0.0
cc4ac24d816d61a8e9516d676449a381,long_short_system1_seed6_risk100bp,10000.0,0.01,100.0,True,True,True,False,False,6.0,39079346.154898226,39069346.154898226,390693.46154898225,399.0,44.58661918159368,31.82957393483709,6510845.664819341,100.0,31.0,23835862.393998608,299.0,32.10702341137124,0.0,0.0,0.0,0.0,0.0,0.0
5e8a9d02f0e3596a6c26d7677306fe19,long_short_system1_seed9_risk100bp,10000.0,0.01,100.0,True,True,True,False,False,9.0,7695246.643978512,7685246.643978512,76852.46643978512,370.0,37.483804167313515,35.67567567567568,3532923.5213850616,82.0,43.90243902439025,2658641.573906182,288.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0
57b1d1479ef68ab3c91dd24cac0a38d3,long_short_system1_seed10_risk100bp,10000.0,0.01,100.0,True,True,True,False,False,10.0,1499272.24035831,1489272.24035831,14892.722403583102,376.0,39.97548354088965,32.97872340425532,92043.79534252218,81.0,41.9753086419753,1055394.1567244194,295.0,30.508474576271187,0.0,0.0,0.0,0.0,0.0,0.0
135736a73dd4cd488fb6fab3549b4ffc,long_short_system1_seed7_risk100bp,10000.0,0.01,100.0,True,True,True,False,False,7.0,3999829.424046129,3989829.424046129,39898.29424046129,365.0,43.60674036881769,30.95890410958904,1624310.8002645548,81.0,46.913580246913575,1993200.7504843855,284.0,26.408450704225352,0.0,0.0,0.0,0.0,0.0,0.0
619887f7c4b0d04017854e51553eb04f,long_short_system1_seed12_risk100bp,10000.0,0.01,100.0,True,True,True,False,False,12.0,2201645.7278185347,2191645.7278185347,21916.45727818535,421.0,46.23087448843366,32.304038004750595,1329472.1544096582,102.0,41.17647058823529,807856.8629344678,319.0,29.46708463949843,0.0,0.0,0.0,0.0,0.0,0.0
35e8ea5b4bbaf586ee120e7cc9822884,long_short_system1_seed15_risk100bp,10000.0,0.01,100.0,True,True,True,False,False,15.0,24211089.543990705,24201089.543990705,242010.89543990704,383.0,45.26189214806027,34.46475195822455,4977659.405782282,79.0,51.89873417721519,17449719.614082653,304.0,29.93421052631579,0.0,0.0,0.0,0.0,0.0,0.0
ea9239f581b2119a1988f406daa8d669,long_short_system1_seed16_risk100bp,10000.0,0.01,100.0,True,True,True,False,False,16.0,6327146.391022186,6317146.391022186,63171.46391022186,398.0,48.85767656803471,30.402010050251256,1143480.1988202878,88.0,42.04545454545455,3624971.146393646,310.0,27.09677419354839,0.0,0.0,0.0,0.0,0.0,0.0
a2f4005466dc68eb37e9c64a5e2d8b8c,long_short_system1_seed14_risk100bp,10000.0,0.01,100.0,True,True,True,False,False,14.0,6890659.07610423,6880659.07610423,68806.5907610423,372.0,51.87473911699087,32.795698924731184,1346177.6957627828,77.0,41.55844155844156,5034402.61353691,295.0,30.508474576271187,0.0,0.0,0.0,0.0,0.0,0.0
3d75a2a5cbfa9923dbedb5b73d762045,long_short_system1_seed11_risk100bp,10000.0,0.01,100.0,True,True,True,False,False,11.0,9352727.770283518,9342727.770283518,93427.27770283518,350.0,42.473767462140735,38.57142857142858,4130694.4625304136,86.0,45.34883720930232,3165101.469176682,264.0,36.36363636363637,0.0,0.0,0.0,0.0,0.0,0.0
e75d56ee4ba1d5cc589db1670d789d95,long_short_system1_seed19_risk100bp,10000.0,0.01,100.0,True,True,True,False,False,19.0,5332002.889296828,5322002.889296828,53220.02889296827,369.0,35.26039170474637,34.146341463414636,2109697.3840314467,84.0,44.04761904761904,2575330.525473005,285.0,31.2280701754386,0.0,0.0,0.0,0.0,0.0,0.0
657d5d280eb6f8398d9b4a01f6ca5ef4,long_short_system1_seed13_risk100bp,10000.0,0.01,100.0,True,True,True,False,False,13.0,26591632.66086035,26581632.66086035,265816.32660860353,376.0,48.18240425774871,37.765957446808514,4813889.842046602,93.0,46.236559139784944,16783930.854991607,283.0,34.98233215547703,0.0,0.0,0.0,0.0,0.0,0.0
77b661cc389701e06916078199283469,long_short_system1_seed20_risk100bp,10000.0,0.01,100.0,True,True,True,False,False,20.0,1270499.301039158,1260499.301039158,12604.993010391578,421.0,56.60490907614915,30.16627078384798,118290.5973746832,97.0,47.42268041237113,777393.799211626,324.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
fe319adc89dc11cd9c3f3c13a96e132f,long_short_system1_seed17_risk100bp,10000.0,0.01,100.0,True,True,True,False,False,17.0,6939781.219446313,6929781.219446313,69297.81219446313,396.0,52.127213600694624,33.08080808080808,1389619.2166573226,92.0,44.565217391304344,4945929.622570717,304.0,29.605263157894733,0.0,0.0,0.0,0.0,0.0,0.0
e14419582fa0b067094ae05b25c75f9d,long_short_system1_seed18_risk100bp,10000.0,0.01,100.0,True,True,True,False,False,18.0,649256.5965608897,639256.5965608897,6392.565965608897,401.0,44.12793343298429,35.16209476309227,180608.9119276548,92.0,38.04347826086957,374040.8451952402,309.0,34.3042071197411,0.0,0.0,0.0,0.0,0.0,0.0
c8143a94c4687ed8ab35e7e03fde06e7,long_short_system1_seed21_risk100bp,10000.0,0.01,100.0,True,True,True,False,False,21.0,764169.1635511107,754169.1635511107,7541.691635511107,376.0,54.22106509500257,30.0531914893617,92269.50082721688,86.0,41.86046511627907,266776.3919715398,290.0,26.551724137931032,0.0,0.0,0.0,0.0,0.0,0.0
b6fca8a0ce9a4c8f07bd5099a67671f1,long_short_system1_seed22_risk100bp,10000.0,0.01,100.0,True,True,True,False,False,22.0,11864696.689175978,11854696.689175978,118546.96689175976,392.0,59.92212163265444,33.92857142857143,4522351.191070931,93.0,44.086021505376344,6400635.175047475,299.0,30.76923076923077,0.0,0.0,0.0,0.0,0.0,0.0
7f95ee4a35ab1f39ffbedaf4abd45aa1,long_short_system1_seed23_risk100bp,10000.0,0.01,100.0,True,True,True,False,False,23.0,37349146.83987914,37339146.83987914,373391.4683987914,405.0,44.75683146860697,28.39506172839506,5898321.540847364,90.0,33.33333333333333,25096215.444856603,315.0,26.984126984126984,0.0,0.0,0.0,0.0,0.0,0.0
17d2e1f7f7bbb98676ab1066ad581968,long_short_system1_seed24_risk100bp,10000.0,0.01,100.0,True,True,True,False,False,24.0,4556067.489179416,4546067.489179416,45460.67489179416,385.0,32.12074399119881,34.54545454545455,1783500.945298186,91.0,42.857142857142854,2710424.93670306,294.0,31.97278911564626,0.0,0.0,0.0,0.0,0.0,0.0
ac654364a8ae2dc4a465dc081cfe765b,long_short_system1_seed25_risk100bp,10000.0,0.01,100.0,True,True,True,False,False,25.0,340262.96495815413,330262.96495815413,3302.6296495815413,401.0,52.18053384966305,32.66832917705736,91767.594403543,95.0,37.89473684210527,226493.2656033869,306.0,31.045751633986928,0.0,0.0,0.0,0.0,0.0,0.0
